lbd,S
6.05962e-07,-31.5748553
6.05984e-07,-31.6514699
6.06006e-07,-31.7538592
6.06028e-07,-31.7224266
6.0605e-07,-31.7882344
6.06072e-07,-31.8157056
6.06094e-07,-31.5927906
6.06116e-07,-31.6570562
6.06138e-07,-31.6362463
6.0616e-07,-31.5913075
6.06182e-07,-31.4691273
6.06204e-07,-31.4611994
6.06226e-07,-31.4695062
6.06248e-07,-31.4383403
6.0627e-07,-31.5589257
6.06292e-07,-31.6783626
6.06314e-07,-31.6771743
6.06336e-07,-31.686411
6.06358e-07,-31.6556551
6.0638e-07,-31.648187
6.06402e-07,-31.6875872
6.06424e-07,-31.6326086
6.06446e-07,-31.6713172
6.06468e-07,-31.6660701
6.0649e-07,-31.839302
6.06512e-07,-31.740169
6.06534e-07,-31.6252235
6.06556e-07,-31.4974956
6.06578e-07,-31.7111735
6.066e-07,-31.6641659
6.06622e-07,-31.6145847
6.06644e-07,-31.7594561
6.06666e-07,-31.8290579
6.06688e-07,-31.8003648
6.0671e-07,-31.794944
6.06732e-07,-31.8495859
6.06754e-07,-32.0324472
6.06776e-07,-32.1227992
6.06798e-07,-32.1061957
6.0682e-07,-32.1366781
6.06842e-07,-32.1314693
6.06864e-07,-32.1094525
6.06886e-07,-32.1360757
6.06908e-07,-32.1513041
6.0693e-07,-32.068792
6.06952e-07,-31.9966504
6.06974e-07,-31.8162941
6.06996e-07,-31.7005097
6.07018e-07,-31.7289371
6.0704e-07,-31.9521493
6.07062e-07,-31.9554103
6.07084e-07,-31.9596073
6.07106e-07,-31.9719874
6.07128e-07,-31.8881434
6.0715e-07,-31.8516312
6.07172e-07,-31.8186943
6.07194e-07,-31.8142651
6.07216e-07,-31.8141275
6.07238e-07,-31.7539988
6.0726e-07,-31.8406594
6.07282e-07,-31.8068483
6.07304e-07,-31.811831
6.07326e-07,-31.7229031
6.07348e-07,-31.6863521
6.0737e-07,-31.7201746
6.07392e-07,-31.66508
6.07414e-07,-31.6775525
6.07436e-07,-31.6348252
6.07458e-07,-31.723512
6.0748e-07,-31.7122496
6.07502e-07,-31.8491025
6.07524e-07,-31.9012572
6.07546e-07,-31.9428631
6.07568e-07,-31.9488099
6.0759e-07,-31.8665173
6.07612e-07,-31.7633273
6.07634e-07,-31.7606186
6.07656e-07,-31.7804329
6.07678e-07,-31.8252051
6.077e-07,-31.9252783
6.07722e-07,-32.1773945
6.07744e-07,-32.2629441
6.07766e-07,-32.1733583
6.07788e-07,-32.1197844
6.0781e-07,-32.1278114
6.07832e-07,-32.1877993
6.07854e-07,-32.0018223
6.07876e-07,-31.848425
6.07898e-07,-31.9240535
6.0792e-07,-31.9114359
6.07942e-07,-31.957502
6.07964e-07,-31.9895908
6.07986e-07,-32.0768217
6.08008e-07,-32.2442427
6.0803e-07,-32.3377025
6.08052e-07,-32.2413289
6.08074e-07,-32.2223154
6.08096e-07,-32.0924855
6.08118e-07,-32.0836441
6.0814e-07,-32.0874345
6.08162e-07,-31.9235008
6.08184e-07,-32.0815558
6.08206e-07,-31.9275951
6.08228e-07,-31.9385699
6.0825e-07,-31.894612
6.08272e-07,-31.8390108
6.08294e-07,-31.9094451
6.08316e-07,-32.0639811
6.08338e-07,-31.965762
6.0836e-07,-32.0418437
6.08382e-07,-31.8293438
6.08404e-07,-31.8873499
6.08426e-07,-31.9408142
6.08448e-07,-31.9661384
6.0847e-07,-31.9525422
6.08492e-07,-32.0214633
6.08514e-07,-31.9203682
6.08536e-07,-31.9502568
6.08558e-07,-31.9092883
6.0858e-07,-32.0199963
6.08602e-07,-32.1139948
6.08624e-07,-32.1354752
6.08646e-07,-31.9903912
6.08668e-07,-32.0128769
6.0869e-07,-32.0541666
6.08712e-07,-32.2249297
6.08734e-07,-32.2300325
6.08756e-07,-32.1780477
6.08778e-07,-32.0478897
6.088e-07,-31.8857489
6.08822e-07,-31.8344524
6.08844e-07,-31.8026326
6.08866e-07,-31.9729877
6.08888e-07,-32.1140091
6.0891e-07,-32.1160582
6.08932e-07,-32.1211116
6.08954e-07,-32.2802086
6.08976e-07,-32.2790531
6.08998e-07,-32.3469943
6.0902e-07,-32.3413244
6.09042e-07,-32.5012948
6.09064e-07,-32.4917056
6.09086e-07,-32.51702
6.09108e-07,-32.5029382
6.0913e-07,-32.4801527
6.09152e-07,-32.4049762
6.09174e-07,-32.5350265
6.09196e-07,-32.3832189
6.09218e-07,-32.4912432
6.0924e-07,-32.6392692
6.09262e-07,-32.6326437
6.09284e-07,-32.5014914
6.09306e-07,-32.567039
6.09328e-07,-32.5081337
6.0935e-07,-32.6124076
6.09372e-07,-32.6424409
6.09394e-07,-32.7185462
6.09416e-07,-32.5962484
6.09438e-07,-32.5381791
6.0946e-07,-32.4984932
6.09482e-07,-32.5518582
6.09504e-07,-32.6012936
6.09526e-07,-32.5863378
6.09548e-07,-32.4359715
6.0957e-07,-32.3193456
6.09592e-07,-32.1116864
6.09614e-07,-32.0848262
6.09636e-07,-32.1516219
6.09658e-07,-32.2547572
6.0968e-07,-32.1902761
