lbd,S
7.0434e-07,-70.9796137
7.0436e-07,-72.3500346
7.0438e-07,-72.9309035
7.044e-07,-69.5837655
7.0442e-07,-71.3126459
7.0444e-07,-72.7134544
7.0446e-07,-72.7291677
7.0448e-07,-69.6166242
7.045e-07,-70.3101223
7.0452e-07,-71.0127555
7.0454e-07,-71.358691
7.0456e-07,-70.9850971
7.0458e-07,-70.6279284
7.046e-07,-73.6631569
7.0462e-07,-68.9594039
7.0464e-07,-70.8376942
7.0466e-07,-72.1976845
7.0468e-07,-70.0268574
7.047e-07,-70.3618259
7.0472e-07,-70.3978537
7.0474e-07,-70.5820281
7.0476e-07,-70.5935647
7.0478e-07,-72.9910951
7.048e-07,-72.8356837
7.0482e-07,-71.1747324
7.0484e-07,-72.6070743
7.0486e-07,-70.687616
7.0488e-07,-70.8100535
7.049e-07,-70.7407785
7.0492e-07,-72.0462528
7.0494e-07,-70.2510339
7.0496e-07,-70.6557393
7.0498e-07,-71.1261022
7.05e-07,-71.4685234
7.0502e-07,-70.0334013
7.0504e-07,-71.4723925
7.0506e-07,-71.9678175
7.0508e-07,-73.469615
7.051e-07,-73.4115357
7.0512e-07,-73.2894203
7.0514e-07,-75.2304348
7.0516e-07,-71.3847588
7.0518e-07,-71.0111608
7.052e-07,-70.5422476
7.0522e-07,-70.5694074
7.0524e-07,-71.8119788
7.0526e-07,-70.7912741
7.0528e-07,-70.8311726
7.053e-07,-73.6140583
7.0532e-07,-73.7963303
7.0534e-07,-71.9767958
7.0536e-07,-72.0720212
7.0538e-07,-72.7859382
7.054e-07,-74.7088922
7.0542e-07,-71.4034435
7.0544e-07,-70.2452122
7.0546e-07,-71.5693195
7.0548e-07,-68.8570245
7.055e-07,-69.2329694
7.0552e-07,-70.7775965
7.0554e-07,-70.4781059
7.0556e-07,-75.4084751
7.0558e-07,-76.5727053
7.056e-07,-72.2192549
7.0562e-07,-68.2464889
7.0564e-07,-73.3357727
7.0566e-07,-70.9786952
7.0568e-07,-73.7725887
7.057e-07,-71.8472174
7.0572e-07,-70.9583777
7.0574e-07,-72.1162939
7.0576e-07,-71.7020573
7.0578e-07,-72.3434546
7.058e-07,-69.8040993
7.0582e-07,-71.9307314
7.0584e-07,-69.4450166
7.0586e-07,-70.5288584
7.0588e-07,-72.3542423
7.059e-07,-77.3075545
7.0592e-07,-71.2658595
7.0594e-07,-71.3198122
7.0596e-07,-72.4379576
7.0598e-07,-70.1518994
7.06e-07,-69.9631044
7.0602e-07,-71.8370049
7.0604e-07,-73.3798163
7.0606e-07,-72.500608
7.0608e-07,-69.8021782
7.061e-07,-70.5978074
7.0612e-07,-74.0071978
7.0614e-07,-72.5704454
7.0616e-07,-69.4527173
7.0618e-07,-72.3000226
7.062e-07,-71.9304497
7.0622e-07,-71.1763697
7.0624e-07,-73.2474116
7.0626e-07,-70.8517314
7.0628e-07,-71.8386235
7.063e-07,-73.5124423
7.0632e-07,-70.9246234
7.0634e-07,-76.6693557
7.0636e-07,-71.4745369
7.0638e-07,-70.5045082
7.064e-07,-73.3304406
7.0642e-07,-70.6826061
7.0644e-07,-71.0306951
7.0646e-07,-70.4686577
7.0648e-07,-73.6176908
7.065e-07,-71.8877487
7.0652e-07,-70.9550477
7.0654e-07,-73.7216886
7.0656e-07,-70.2820929
7.0658e-07,-73.0683917
7.066e-07,-73.7153413
7.0662e-07,-72.0962577
7.0664e-07,-72.5972855
7.0666e-07,-72.8762897
7.0668e-07,-72.6765919
7.067e-07,-72.2809368
7.0672e-07,-70.7121936
7.0674e-07,-70.7157378
7.0676e-07,-73.0740095
7.0678e-07,-71.1025396
7.068e-07,-72.4076307
7.0682e-07,-71.768542
7.0684e-07,-72.1182137
7.0686e-07,-69.6419358
7.0688e-07,-70.9032313
7.069e-07,-71.2175232
7.0692e-07,-73.6140892
7.0694e-07,-71.2655954
7.0696e-07,-72.7177759
7.0698e-07,-73.788048
7.07e-07,-70.5094468
7.0702e-07,-70.4333326
7.0704e-07,-72.8806084
7.0706e-07,-72.3156639
7.0708e-07,-75.0656209
7.071e-07,-72.2767008
7.0712e-07,-71.7593698
7.0714e-07,-73.6276701
7.0716e-07,-71.5430561
7.0718e-07,-71.7818268
7.072e-07,-71.5510561
7.0722e-07,-71.2962804
7.0724e-07,-72.7023439
7.0726e-07,-71.0445752
7.0728e-07,-70.2776944
7.073e-07,-70.7958133
7.0732e-07,-71.4250693
7.0734e-07,-73.495145
7.0736e-07,-71.2381495
7.0738e-07,-71.4517905
7.074e-07,-70.4106488
7.0742e-07,-70.0570489
7.0744e-07,-72.1247653
7.0746e-07,-70.8393381
7.0748e-07,-69.528713
7.075e-07,-72.0695027
7.0752e-07,-71.6495698
7.0754e-07,-72.4425716
7.0756e-07,-73.348392
7.0758e-07,-73.5049921
7.076e-07,-69.9453208
7.0762e-07,-73.0829861
7.0764e-07,-72.482411
7.0766e-07,-71.2186862
7.0768e-07,-71.8178135
7.077e-07,-71.2082047
7.0772e-07,-71.2892469
7.0774e-07,-71.267158
7.0776e-07,-71.0067328
7.0778e-07,-71.5379013
