lbd,S
7.0252e-07,-69.3103377
7.0254e-07,-70.9839194
7.0256e-07,-69.715761
7.0258e-07,-71.9690081
7.026e-07,-70.3503936
7.0262e-07,-70.6120469
7.0264e-07,-69.6674226
7.0266e-07,-68.8374945
7.0268e-07,-69.4579813
7.027e-07,-71.4232497
7.0272e-07,-70.874334
7.0274e-07,-69.8464234
7.0276e-07,-69.2789379
7.0278e-07,-69.0966898
7.028e-07,-68.0476055
7.0282e-07,-70.8200681
7.0284e-07,-69.8583752
7.0286e-07,-71.5835161
7.0288e-07,-70.7122188
7.029e-07,-68.7343178
7.0292e-07,-68.6320472
7.0294e-07,-69.4820285
7.0296e-07,-69.1065128
7.0298e-07,-68.9431445
7.03e-07,-69.1876563
7.0302e-07,-69.3488943
7.0304e-07,-69.703523
7.0306e-07,-69.6746688
7.0308e-07,-68.7454864
7.031e-07,-69.6137899
7.0312e-07,-70.2654392
7.0314e-07,-70.6415148
7.0316e-07,-69.4757711
7.0318e-07,-69.8245322
7.032e-07,-69.4241409
7.0322e-07,-68.6795825
7.0324e-07,-68.933813
7.0326e-07,-69.2367779
7.0328e-07,-69.5454874
7.033e-07,-68.7093097
7.0332e-07,-69.8866796
7.0334e-07,-69.7461447
7.0336e-07,-70.9637211
7.0338e-07,-70.1097884
7.034e-07,-69.7890556
7.0342e-07,-69.0537011
7.0344e-07,-68.7894022
7.0346e-07,-68.7533926
7.0348e-07,-67.7814024
7.035e-07,-69.2910746
7.0352e-07,-68.4672322
7.0354e-07,-70.6446808
7.0356e-07,-71.434545
7.0358e-07,-69.6717781
7.036e-07,-70.3134977
7.0362e-07,-68.925326
7.0364e-07,-69.7467494
7.0366e-07,-69.2754062
7.0368e-07,-70.605614
7.037e-07,-70.2200959
7.0372e-07,-70.6852321
7.0374e-07,-69.1687602
7.0376e-07,-71.1061146
7.0378e-07,-69.9147019
7.038e-07,-70.0155046
7.0382e-07,-69.098009
7.0384e-07,-70.6528159
7.0386e-07,-69.3991819
7.0388e-07,-69.0418097
7.039e-07,-69.5562288
7.0392e-07,-71.0982609
7.0394e-07,-69.6654055
7.0396e-07,-69.3643965
7.0398e-07,-68.9643784
7.04e-07,-70.4686523
7.0402e-07,-70.280279
7.0404e-07,-69.0719811
7.0406e-07,-68.6289602
7.0408e-07,-68.7019526
7.041e-07,-70.2722075
7.0412e-07,-69.3888405
7.0414e-07,-69.780383
7.0416e-07,-70.352665
7.0418e-07,-69.8520197
7.042e-07,-70.3685131
7.0422e-07,-68.2775721
7.0424e-07,-69.579768
7.0426e-07,-68.6834277
7.0428e-07,-69.4539957
7.043e-07,-68.3059184
7.0432e-07,-68.8428741
7.0434e-07,-68.895872
7.0436e-07,-70.3429314
7.0438e-07,-71.3465488
7.044e-07,-69.8097472
7.0442e-07,-68.4433062
7.0444e-07,-69.0569082
7.0446e-07,-70.0838524
7.0448e-07,-71.4103485
7.045e-07,-70.2050145
7.0452e-07,-70.9440561
7.0454e-07,-69.942521
7.0456e-07,-69.9566468
7.0458e-07,-69.4175769
7.046e-07,-70.4286827
7.0462e-07,-69.3853804
7.0464e-07,-70.4613697
7.0466e-07,-70.2746784
7.0468e-07,-72.9047508
7.047e-07,-70.0712505
7.0472e-07,-70.3923635
7.0474e-07,-69.8706341
7.0476e-07,-69.1716468
7.0478e-07,-68.9422751
7.048e-07,-69.1044146
7.0482e-07,-70.5644964
7.0484e-07,-69.1974598
7.0486e-07,-69.2761833
7.0488e-07,-69.5190749
7.049e-07,-68.2773576
7.0492e-07,-71.3627892
7.0494e-07,-70.2894177
7.0496e-07,-69.9610627
7.0498e-07,-69.557962
7.05e-07,-70.6738511
7.0502e-07,-70.2137782
7.0504e-07,-71.4345765
7.0506e-07,-69.1602139
7.0508e-07,-69.9315768
7.051e-07,-70.5186625
7.0512e-07,-70.2735181
7.0514e-07,-69.9770971
7.0516e-07,-69.744162
7.0518e-07,-71.068923
7.052e-07,-69.416244
7.0522e-07,-70.1558245
7.0524e-07,-71.1096483
7.0526e-07,-69.488811
7.0528e-07,-70.3632777
7.053e-07,-69.9730271
7.0532e-07,-69.9775635
7.0534e-07,-70.1849795
7.0536e-07,-70.2872812
7.0538e-07,-69.9688851
7.054e-07,-70.4039193
7.0542e-07,-69.9242904
7.0544e-07,-68.5495259
7.0546e-07,-69.8560825
7.0548e-07,-70.9875149
7.055e-07,-70.7246665
7.0552e-07,-68.8333099
7.0554e-07,-70.0311123
7.0556e-07,-70.1129731
7.0558e-07,-69.7948833
7.056e-07,-68.9441659
7.0562e-07,-70.0948728
7.0564e-07,-69.5659914
7.0566e-07,-70.0689177
7.0568e-07,-70.8930398
7.057e-07,-70.4087775
7.0572e-07,-71.5617975
7.0574e-07,-69.2411857
7.0576e-07,-70.3211528
7.0578e-07,-70.6571056
7.058e-07,-70.2639525
7.0582e-07,-69.271033
7.0584e-07,-70.3343376
7.0586e-07,-69.4651509
7.0588e-07,-70.7729272
7.059e-07,-69.5612183
7.0592e-07,-70.9168435
7.0594e-07,-69.6799225
7.0596e-07,-69.4720246
7.0598e-07,-68.4938331
7.06e-07,-68.1253643
7.0602e-07,-68.6230261
7.0604e-07,-68.492611
7.0606e-07,-68.511437
7.0608e-07,-70.2269756
7.061e-07,-70.7717966
7.0612e-07,-69.0070872
7.0614e-07,-71.2028522
7.0616e-07,-69.4618511
7.0618e-07,-69.0334419
7.062e-07,-68.9541549
7.0622e-07,-68.5127909
7.0624e-07,-70.6242426
7.0626e-07,-70.1523718
7.0628e-07,-69.4318067
7.063e-07,-70.3664223
7.0632e-07,-70.4312322
7.0634e-07,-69.8486723
7.0636e-07,-70.3075213
7.0638e-07,-71.1187318
7.064e-07,-70.4886998
7.0642e-07,-70.9657954
7.0644e-07,-69.495561
7.0646e-07,-70.257381
7.0648e-07,-69.1074571
7.065e-07,-69.8280451
7.0652e-07,-68.2861465
7.0654e-07,-68.7676441
7.0656e-07,-69.7278046
7.0658e-07,-69.366867
7.066e-07,-69.6608005
7.0662e-07,-70.2698894
7.0664e-07,-71.2052404
7.0666e-07,-70.4027208
7.0668e-07,-70.6109557
7.067e-07,-70.925224
7.0672e-07,-69.9946029
7.0674e-07,-69.5793191
7.0676e-07,-70.4056175
7.0678e-07,-71.2155704
7.068e-07,-69.2446239
7.0682e-07,-68.8641161
7.0684e-07,-69.0889216
7.0686e-07,-69.0390244
7.0688e-07,-70.9040421
7.069e-07,-69.2786008
7.0692e-07,-70.7454201
7.0694e-07,-69.323028
7.0696e-07,-68.7108555
7.0698e-07,-68.6207694
7.07e-07,-70.0938847
7.0702e-07,-69.6576042
7.0704e-07,-69.2032003
7.0706e-07,-71.2426491
7.0708e-07,-69.7598566
7.071e-07,-70.3589592
7.0712e-07,-69.6986881
7.0714e-07,-71.0220419
7.0716e-07,-70.5672308
7.0718e-07,-68.5429979
7.072e-07,-69.8713523
7.0722e-07,-69.6830567
7.0724e-07,-69.1135027
7.0726e-07,-69.9704933
7.0728e-07,-70.7870122
7.073e-07,-68.9013176
7.0732e-07,-69.8172023
7.0734e-07,-73.7275291
7.0736e-07,-70.8097911
7.0738e-07,-70.8675422
7.074e-07,-71.090983
7.0742e-07,-70.1294909
7.0744e-07,-72.6324796
7.0746e-07,-68.9761173
7.0748e-07,-69.4800962
7.075e-07,-70.5453536
7.0752e-07,-73.0777501
7.0754e-07,-70.1415957
7.0756e-07,-69.5021014
7.0758e-07,-73.1229291
7.076e-07,-70.9651845
7.0762e-07,-71.2379696
7.0764e-07,-69.6460127
7.0766e-07,-71.7562693
7.0768e-07,-71.7133966
7.077e-07,-70.4075914
7.0772e-07,-70.219486
7.0774e-07,-68.8614346
7.0776e-07,-69.5372839
7.0778e-07,-68.9957941
7.078e-07,-70.0854323
7.0782e-07,-70.6378148
7.0784e-07,-69.3215303
7.0786e-07,-69.0564194
7.0788e-07,-68.4656015
7.079e-07,-68.3349711
7.0792e-07,-68.3158975
7.0794e-07,-70.0754755
7.0796e-07,-69.4784426
7.0798e-07,-70.1917152
7.08e-07,-69.7918583
7.0802e-07,-70.05015
7.0804e-07,-69.7515274
7.0806e-07,-69.5558834
7.0808e-07,-70.6508216
7.081e-07,-71.4110667
7.0812e-07,-71.6261349
7.0814e-07,-70.2756334
7.0816e-07,-70.4718602
7.0818e-07,-70.5201239
7.082e-07,-69.1014955
7.0822e-07,-69.416439
7.0824e-07,-69.4696291
7.0826e-07,-69.4109092
7.0828e-07,-70.7333853
7.083e-07,-68.9252533
7.0832e-07,-69.6662679
7.0834e-07,-70.4650423
7.0836e-07,-70.2961935
7.0838e-07,-69.0709506
7.084e-07,-69.7382599
7.0842e-07,-69.3105199
7.0844e-07,-71.0909639
7.0846e-07,-70.0914408
7.0848e-07,-70.4773631
7.085e-07,-71.2169351
7.0852e-07,-70.2279823
7.0854e-07,-70.5489566
7.0856e-07,-69.8754101
7.0858e-07,-72.0291422
7.086e-07,-69.5671418
7.0862e-07,-69.2966335
7.0864e-07,-69.9329898
7.0866e-07,-70.2187755
7.0868e-07,-69.5230477
7.087e-07,-69.6511352
7.0872e-07,-69.6693172
7.0874e-07,-70.700915
7.0876e-07,-70.4123053
7.0878e-07,-70.0319335
7.088e-07,-69.0437646
7.0882e-07,-69.328512
7.0884e-07,-69.2274541
7.0886e-07,-69.692818
7.0888e-07,-69.8269261
7.089e-07,-69.6026067
7.0892e-07,-68.9787781
7.0894e-07,-68.777861
7.0896e-07,-69.8432791
7.0898e-07,-68.3772055
7.09e-07,-68.1418864
7.0902e-07,-69.57491
7.0904e-07,-69.5278866
7.0906e-07,-69.6587127
7.0908e-07,-71.5887111
7.091e-07,-68.2962255
7.0912e-07,-69.0587881
7.0914e-07,-71.563812
7.0916e-07,-70.1383752
7.0918e-07,-71.1533581
7.092e-07,-71.5391087
7.0922e-07,-69.841518
7.0924e-07,-71.6753003
7.0926e-07,-68.8608854
7.0928e-07,-69.4071048
7.093e-07,-70.4733236
7.0932e-07,-70.1454444
7.0934e-07,-69.2160319
7.0936e-07,-69.1858076
7.0938e-07,-69.4718976
7.094e-07,-68.5088793
7.0942e-07,-69.4846648
7.0944e-07,-70.0277757
7.0946e-07,-70.389078
7.0948e-07,-69.7296264
7.095e-07,-71.4264325
7.0952e-07,-72.670657
7.0954e-07,-71.3410332
7.0956e-07,-70.7468046
7.0958e-07,-68.2784955
7.096e-07,-68.7910806
7.0962e-07,-69.0185249
7.0964e-07,-69.237785
7.0966e-07,-70.2589176
7.0968e-07,-71.8403854
7.097e-07,-69.1298725
7.0972e-07,-69.8791627
7.0974e-07,-69.9126192
7.0976e-07,-69.9358856
7.0978e-07,-68.9476869
7.098e-07,-70.2012286
7.0982e-07,-70.4323858
7.0984e-07,-69.7992101
7.0986e-07,-69.5905183
7.0988e-07,-70.1067136
7.099e-07,-69.5449388
7.0992e-07,-68.6536111
7.0994e-07,-69.0094909
7.0996e-07,-69.3665029
7.0998e-07,-75.1169889
7.1e-07,-69.5362508
7.1002e-07,-70.3962798
7.1004e-07,-70.4003622
7.1006e-07,-68.5172266
7.1008e-07,-69.6472823
7.101e-07,-71.0184709
7.1012e-07,-70.721721
7.1014e-07,-69.4575421
7.1016e-07,-68.6682298
7.1018e-07,-69.5649107
7.102e-07,-69.4089004
7.1022e-07,-71.5474954
7.1024e-07,-70.8872896
7.1026e-07,-69.0942862
7.1028e-07,-70.2209549
7.103e-07,-70.210856
7.1032e-07,-70.5530511
7.1034e-07,-70.6250859
7.1036e-07,-70.1351008
7.1038e-07,-69.1892972
7.104e-07,-70.0001183
7.1042e-07,-69.7198369
7.1044e-07,-69.4690521
7.1046e-07,-69.2227977
7.1048e-07,-68.4291804
7.105e-07,-69.6756645
7.1052e-07,-69.8281669
7.1054e-07,-69.4399938
7.1056e-07,-69.5687018
7.1058e-07,-69.4523245
7.106e-07,-69.6738831
7.1062e-07,-69.5797094
7.1064e-07,-68.9597122
7.1066e-07,-69.0336886
7.1068e-07,-69.80435
7.107e-07,-70.9204455
7.1072e-07,-70.0396777
7.1074e-07,-69.6271684
7.1076e-07,-69.5437651
7.1078e-07,-69.9541276
7.108e-07,-70.7959228
7.1082e-07,-70.0446747
7.1084e-07,-69.6186921
7.1086e-07,-69.9236229
7.1088e-07,-69.1889458
7.109e-07,-69.3350972
7.1092e-07,-69.5603328
7.1094e-07,-70.8247888
7.1096e-07,-69.2748265
7.1098e-07,-71.1702093
7.11e-07,-68.7345905
7.1102e-07,-69.9884535
7.1104e-07,-71.0788996
7.1106e-07,-69.3160556
7.1108e-07,-71.7490226
7.111e-07,-69.3473039
7.1112e-07,-69.0103287
7.1114e-07,-69.5531695
7.1116e-07,-68.7255108
7.1118e-07,-71.1836284
7.112e-07,-69.7902354
7.1122e-07,-70.4509868
7.1124e-07,-69.9236729
7.1126e-07,-70.294479
7.1128e-07,-70.5585887
7.113e-07,-70.2640899
7.1132e-07,-68.6600703
7.1134e-07,-69.4814889
7.1136e-07,-70.1938424
7.1138e-07,-72.1574506
7.114e-07,-69.2758933
7.1142e-07,-68.5866196
7.1144e-07,-69.0501935
7.1146e-07,-69.9991044
7.1148e-07,-71.1640481
7.115e-07,-70.4858668
7.1152e-07,-71.3065972
7.1154e-07,-71.2802131
7.1156e-07,-70.366632
7.1158e-07,-69.335874
7.116e-07,-69.0744906
7.1162e-07,-68.9694874
7.1164e-07,-68.9185782
7.1166e-07,-69.8575822
7.1168e-07,-69.9675404
7.117e-07,-70.9910649
7.1172e-07,-69.9836528
7.1174e-07,-68.9384665
7.1176e-07,-70.3228385
7.1178e-07,-69.8823372
7.118e-07,-68.9321358
7.1182e-07,-69.5691669
7.1184e-07,-70.2812284
7.1186e-07,-70.8021504
7.1188e-07,-70.5764052
7.119e-07,-70.4434047
7.1192e-07,-70.9599033
7.1194e-07,-70.0094285
7.1196e-07,-68.965636
7.1198e-07,-68.5415427
7.12e-07,-71.5308924
7.1202e-07,-70.2000637
7.1204e-07,-70.9114468
7.1206e-07,-70.5918088
7.1208e-07,-70.0324013
7.121e-07,-70.2859686
7.1212e-07,-69.9384513
7.1214e-07,-69.8542906
7.1216e-07,-69.5546577
7.1218e-07,-69.4560724
7.122e-07,-69.4461088
7.1222e-07,-70.1325153
7.1224e-07,-70.7984162
7.1226e-07,-70.607975
7.1228e-07,-71.3436288
7.123e-07,-68.1331295
7.1232e-07,-69.0359765
7.1234e-07,-68.6423838
7.1236e-07,-69.2543773
7.1238e-07,-70.0756217
7.124e-07,-70.8284432
7.1242e-07,-69.2394047
7.1244e-07,-69.71343
7.1246e-07,-69.8377725
7.1248e-07,-69.1015582
7.125e-07,-69.9229759
7.1252e-07,-70.5676775
7.1254e-07,-69.3256714
7.1256e-07,-69.0675184
7.1258e-07,-72.0790602
7.126e-07,-70.1181131
7.1262e-07,-69.1109113
7.1264e-07,-69.1719277
7.1266e-07,-73.39877
7.1268e-07,-69.4970583
7.127e-07,-68.650253
7.1272e-07,-69.069885
7.1274e-07,-71.7940629
7.1276e-07,-70.5117717
7.1278e-07,-70.6510558
7.128e-07,-71.5155336
7.1282e-07,-69.8044835
7.1284e-07,-71.3096762
7.1286e-07,-68.9934037
7.1288e-07,-69.7974668
7.129e-07,-69.8941519
7.1292e-07,-70.2417734
7.1294e-07,-71.1183218
7.1296e-07,-70.6395475
7.1298e-07,-70.7185031
7.13e-07,-70.1098437
7.1302e-07,-71.2904851
7.1304e-07,-70.8924084
7.1306e-07,-70.070545
7.1308e-07,-69.2162313
7.131e-07,-68.6989163
7.1312e-07,-70.3992716
7.1314e-07,-70.6329858
7.1316e-07,-70.0888488
7.1318e-07,-70.3990006
7.132e-07,-71.1573707
7.1322e-07,-71.5927808
7.1324e-07,-69.5050903
7.1326e-07,-69.7719988
7.1328e-07,-69.8909211
7.133e-07,-68.9503583
7.1332e-07,-70.3556995
7.1334e-07,-69.2028405
7.1336e-07,-70.7810788
7.1338e-07,-68.9375771
7.134e-07,-69.4979735
7.1342e-07,-70.3474856
7.1344e-07,-70.8068968
7.1346e-07,-68.0817159
7.1348e-07,-69.1535449
7.135e-07,-69.3032115
7.1352e-07,-70.5580536
7.1354e-07,-73.4437172
7.1356e-07,-70.1877578
7.1358e-07,-70.296961
7.136e-07,-69.3147284
7.1362e-07,-69.2073912
7.1364e-07,-68.883032
7.1366e-07,-69.721043
7.1368e-07,-69.2144501
7.137e-07,-69.1832437
7.1372e-07,-69.1699736
7.1374e-07,-70.4617503
7.1376e-07,-72.1276636
7.1378e-07,-75.1140538
7.138e-07,-70.4926176
7.1382e-07,-72.9045428
7.1384e-07,-69.4575332
7.1386e-07,-69.3684645
7.1388e-07,-70.5814973
7.139e-07,-70.454258
7.1392e-07,-69.3035197
7.1394e-07,-69.9065011
7.1396e-07,-70.7558718
7.1398e-07,-69.2416199
7.14e-07,-69.5558022
7.1402e-07,-70.1707641
7.1404e-07,-68.4444095
7.1406e-07,-71.0975532
7.1408e-07,-69.5069337
7.141e-07,-70.2317461
7.1412e-07,-71.5770764
7.1414e-07,-69.5160134
7.1416e-07,-70.0551919
7.1418e-07,-72.4159319
7.142e-07,-70.4799327
7.1422e-07,-70.9670127
7.1424e-07,-70.2406859
7.1426e-07,-69.9773488
7.1428e-07,-69.9226602
7.143e-07,-70.6310657
7.1432e-07,-69.3394679
7.1434e-07,-69.7665976
7.1436e-07,-68.8967567
7.1438e-07,-68.8441557
7.144e-07,-69.5042647
7.1442e-07,-70.8377873
7.1444e-07,-70.231233
7.1446e-07,-69.5559033
7.1448e-07,-68.6507534
7.145e-07,-70.0653192
7.1452e-07,-69.4505949
7.1454e-07,-70.0819567
7.1456e-07,-69.7834111
7.1458e-07,-70.0380936
7.146e-07,-70.0805259
7.1462e-07,-69.7806161
7.1464e-07,-69.6101397
7.1466e-07,-69.8587347
7.1468e-07,-68.6239391
7.147e-07,-70.6932339
7.1472e-07,-71.72181
7.1474e-07,-69.9387835
7.1476e-07,-69.0245971
7.1478e-07,-68.8414047
7.148e-07,-69.8726224
7.1482e-07,-69.1610829
7.1484e-07,-69.1849019
7.1486e-07,-69.5696564
7.1488e-07,-69.7164965
7.149e-07,-69.9211403
7.1492e-07,-70.2273332
7.1494e-07,-70.3297959
7.1496e-07,-70.9939053
7.1498e-07,-70.2317481
7.15e-07,-70.0777073
7.1502e-07,-69.619587
7.1504e-07,-70.7675561
7.1506e-07,-72.2586959
7.1508e-07,-70.2323411
7.151e-07,-70.4876946
7.1512e-07,-71.0984475
7.1514e-07,-69.9646931
7.1516e-07,-71.2035287
7.1518e-07,-69.9516642
7.152e-07,-70.2744139
7.1522e-07,-70.6433843
7.1524e-07,-68.8012838
7.1526e-07,-68.7644823
7.1528e-07,-70.0506345
7.153e-07,-69.4289294
7.1532e-07,-69.4048514
7.1534e-07,-69.3612995
7.1536e-07,-69.5072947
7.1538e-07,-70.2803563
7.154e-07,-71.0591533
7.1542e-07,-73.549569
7.1544e-07,-71.7734662
7.1546e-07,-71.017103
7.1548e-07,-70.0686694
7.155e-07,-70.2239402
7.1552e-07,-69.5374294
7.1554e-07,-70.2317774
7.1556e-07,-69.8259553
7.1558e-07,-70.9174981
7.156e-07,-71.2220928
7.1562e-07,-69.1082185
7.1564e-07,-70.686865
7.1566e-07,-69.0168481
7.1568e-07,-70.1787777
7.157e-07,-70.8623987
7.1572e-07,-71.429841
7.1574e-07,-71.2055021
7.1576e-07,-70.3096245
7.1578e-07,-69.418867
7.158e-07,-70.455372
7.1582e-07,-70.8542087
7.1584e-07,-69.5122242
7.1586e-07,-69.1041784
7.1588e-07,-67.560127
7.159e-07,-68.6607688
7.1592e-07,-70.5327855
7.1594e-07,-69.5427554
7.1596e-07,-70.6632018
7.1598e-07,-70.2368209
7.16e-07,-68.8068205
7.1602e-07,-71.6864785
7.1604e-07,-69.4089116
7.1606e-07,-70.4350643
7.1608e-07,-70.5779823
7.161e-07,-70.0993242
7.1612e-07,-70.3321244
7.1614e-07,-71.3388941
7.1616e-07,-69.9495019
7.1618e-07,-70.1320881
7.162e-07,-70.1455497
7.1622e-07,-69.7697352
7.1624e-07,-69.0481832
7.1626e-07,-69.1373315
7.1628e-07,-70.8240709
7.163e-07,-70.4529645
7.1632e-07,-70.441475
7.1634e-07,-71.5853759
7.1636e-07,-70.3155592
7.1638e-07,-69.3118567
7.164e-07,-71.1222199
7.1642e-07,-69.3111268
7.1644e-07,-69.1946511
7.1646e-07,-70.42041
7.1648e-07,-69.6009843
7.165e-07,-69.5138004
7.1652e-07,-69.7542387
7.1654e-07,-70.3387504
7.1656e-07,-71.1248603
7.1658e-07,-72.0976233
7.166e-07,-70.7607719
7.1662e-07,-69.2378103
7.1664e-07,-70.4315789
7.1666e-07,-68.9991102
7.1668e-07,-71.7162601
7.167e-07,-70.223127
7.1672e-07,-70.4316258
7.1674e-07,-70.4382777
7.1676e-07,-69.5835929
7.1678e-07,-69.6212571
7.168e-07,-69.8237778
7.1682e-07,-69.0684259
7.1684e-07,-69.6671711
7.1686e-07,-70.0092212
7.1688e-07,-70.5557836
7.169e-07,-72.5338582
7.1692e-07,-71.750442
7.1694e-07,-74.6763745
7.1696e-07,-71.2172416
7.1698e-07,-68.9676278
7.17e-07,-69.3276842
7.1702e-07,-71.0031348
7.1704e-07,-71.6449663
7.1706e-07,-68.8192203
7.1708e-07,-71.2492819
7.171e-07,-72.2759852
7.1712e-07,-69.9475463
7.1714e-07,-71.0097529
7.1716e-07,-71.2975126
7.1718e-07,-71.5198291
7.172e-07,-70.1072162
7.1722e-07,-70.2039513
7.1724e-07,-69.8867505
7.1726e-07,-69.3737275
7.1728e-07,-70.2879863
7.173e-07,-71.1677976
7.1732e-07,-69.9308839
7.1734e-07,-69.8358354
7.1736e-07,-70.0155923
7.1738e-07,-69.6337541
7.174e-07,-71.1014456
7.1742e-07,-68.9688447
7.1744e-07,-70.876431
7.1746e-07,-70.5257663
7.1748e-07,-70.0905086
7.175e-07,-70.153988
7.1752e-07,-68.5105119
7.1754e-07,-69.6991469
7.1756e-07,-68.5086791
7.1758e-07,-69.1057148
7.176e-07,-69.6030723
7.1762e-07,-69.9690878
7.1764e-07,-69.7224815
7.1766e-07,-69.6714692
7.1768e-07,-69.3162902
7.177e-07,-71.0328812
7.1772e-07,-69.1776944
7.1774e-07,-69.8368235
7.1776e-07,-71.7814902
7.1778e-07,-69.9842835
7.178e-07,-68.6738618
7.1782e-07,-69.9279509
7.1784e-07,-70.276977
7.1786e-07,-70.115226
7.1788e-07,-70.3323294
7.179e-07,-70.1031907
7.1792e-07,-70.0727606
7.1794e-07,-69.6392776
7.1796e-07,-71.5701141
7.1798e-07,-69.361829
7.18e-07,-70.5557094
7.1802e-07,-70.0091568
7.1804e-07,-69.4088837
7.1806e-07,-68.1562952
7.1808e-07,-69.0137875
7.181e-07,-68.6905695
7.1812e-07,-69.955814
7.1814e-07,-69.4495962
7.1816e-07,-69.4299391
7.1818e-07,-71.7205869
7.182e-07,-69.700943
7.1822e-07,-69.7018129
7.1824e-07,-70.2307634
7.1826e-07,-70.7559509
7.1828e-07,-70.0261863
7.183e-07,-68.7943555
7.1832e-07,-68.8122495
7.1834e-07,-71.2143818
7.1836e-07,-69.0832586
7.1838e-07,-69.5843787
7.184e-07,-70.6438438
7.1842e-07,-72.0174824
7.1844e-07,-70.1454379
7.1846e-07,-71.0411744
7.1848e-07,-70.449086
7.185e-07,-69.4993979
7.1852e-07,-69.1530017
7.1854e-07,-69.9690563
7.1856e-07,-73.0580002
7.1858e-07,-70.0044054
7.186e-07,-70.2744582
7.1862e-07,-69.5080845
7.1864e-07,-70.8271963
7.1866e-07,-69.2452241
7.1868e-07,-70.3619039
7.187e-07,-69.7205998
7.1872e-07,-71.1245548
7.1874e-07,-69.2346724
7.1876e-07,-70.1184052
7.1878e-07,-69.9163465
7.188e-07,-69.6956886
7.1882e-07,-70.5415545
7.1884e-07,-68.8836288
7.1886e-07,-69.8519705
7.1888e-07,-71.3072374
7.189e-07,-68.6810611
7.1892e-07,-69.3782454
7.1894e-07,-71.3068228
7.1896e-07,-72.2978582
7.1898e-07,-68.464048
7.19e-07,-70.3669197
