lbd,S
7.0434e-07,-71.0654834
7.0436e-07,-74.6436923
7.0438e-07,-74.6933225
7.044e-07,-74.6491132
7.0442e-07,-72.5871351
7.0444e-07,-75.5742894
7.0446e-07,-74.6589278
7.0448e-07,-71.3948219
7.045e-07,-73.4169033
7.0452e-07,-71.023034
7.0454e-07,-71.4351142
7.0456e-07,-71.6959124
7.0458e-07,-70.3414615
7.046e-07,-74.0095872
7.0462e-07,-83.6624146
7.0464e-07,-74.7418016
7.0466e-07,-78.5864116
7.0468e-07,-71.1666639
7.047e-07,-73.1561429
7.0472e-07,-72.3368363
7.0474e-07,-70.7897642
7.0476e-07,-71.2333013
7.0478e-07,-72.1501564
7.048e-07,-72.0688245
7.0482e-07,-75.018792
7.0484e-07,-74.6094143
7.0486e-07,-73.5307143
7.0488e-07,-74.0097038
7.049e-07,-72.8889533
7.0492e-07,-72.0864992
7.0494e-07,-73.6545304
7.0496e-07,-75.1493602
7.0498e-07,-73.8338771
7.05e-07,-72.5289863
7.0502e-07,-72.4205228
7.0504e-07,-77.4427152
7.0506e-07,-72.1557409
7.0508e-07,-74.4545388
7.051e-07,-72.4424844
7.0512e-07,-72.5427949
7.0514e-07,-72.9549637
7.0516e-07,-79.7181964
7.0518e-07,-71.4190055
7.052e-07,-72.4571988
7.0522e-07,-71.2130921
7.0524e-07,-74.1657282
7.0526e-07,-72.8948002
7.0528e-07,-72.5228242
7.053e-07,-72.0781047
7.0532e-07,-73.0644649
7.0534e-07,-72.5856758
7.0536e-07,-72.4513108
7.0538e-07,-76.1065948
7.054e-07,-75.4642389
7.0542e-07,-73.7251707
7.0544e-07,-73.3851883
7.0546e-07,-79.8655836
7.0548e-07,-76.5461966
7.055e-07,-210.0
7.0552e-07,-73.8392107
7.0554e-07,-70.1895266
7.0556e-07,-70.7862014
7.0558e-07,-75.0237524
7.056e-07,-75.4443811
7.0562e-07,-71.9158859
7.0564e-07,-72.4994274
7.0566e-07,-73.5801396
7.0568e-07,-76.7512771
7.057e-07,-74.2857555
7.0572e-07,-74.4298258
7.0574e-07,-74.1094269
7.0576e-07,-71.9730736
7.0578e-07,-70.4516451
7.058e-07,-74.8015767
7.0582e-07,-75.0205861
7.0584e-07,-73.5231106
7.0586e-07,-74.4115053
7.0588e-07,-72.6197056
7.059e-07,-72.476187
7.0592e-07,-73.8804816
7.0594e-07,-72.106752
7.0596e-07,-71.8950346
7.0598e-07,-71.5694507
7.06e-07,-73.0272993
7.0602e-07,-77.589635
7.0604e-07,-71.7805907
7.0606e-07,-72.2657113
7.0608e-07,-78.8276234
7.061e-07,-75.8261732
7.0612e-07,-73.3396705
7.0614e-07,-74.4989898
7.0616e-07,-71.7816998
7.0618e-07,-72.019891
7.062e-07,-72.1447399
7.0622e-07,-74.5824506
7.0624e-07,-71.2589554
7.0626e-07,-69.9555005
7.0628e-07,-74.7455293
7.063e-07,-71.1572772
7.0632e-07,-73.3457333
7.0634e-07,-81.2404315
7.0636e-07,-74.0014823
7.0638e-07,-71.8906061
7.064e-07,-74.9485734
7.0642e-07,-79.4702435
7.0644e-07,-76.4018132
7.0646e-07,-72.0595076
7.0648e-07,-75.5786855
7.065e-07,-75.2957738
7.0652e-07,-210.0
7.0654e-07,-72.8750598
7.0656e-07,-72.6120813
7.0658e-07,-74.5135034
7.066e-07,-73.9295382
7.0662e-07,-72.8874915
7.0664e-07,-71.5378691
7.0666e-07,-73.9843779
7.0668e-07,-72.0715441
7.067e-07,-72.1577066
7.0672e-07,-73.7121399
7.0674e-07,-73.263742
7.0676e-07,-74.0562285
7.0678e-07,-75.1728333
7.068e-07,-72.1194758
7.0682e-07,-72.9863572
7.0684e-07,-70.7041265
7.0686e-07,-72.0342986
7.0688e-07,-81.2338073
7.069e-07,-73.2794921
7.0692e-07,-72.664148
7.0694e-07,-71.5122286
7.0696e-07,-73.1911073
7.0698e-07,-73.7248798
7.07e-07,-73.6387984
7.0702e-07,-73.2241221
7.0704e-07,-76.07899
7.0706e-07,-77.3006447
7.0708e-07,-82.7633067
7.071e-07,-210.0
7.0712e-07,-75.5087269
7.0714e-07,-71.638996
7.0716e-07,-70.5660647
7.0718e-07,-71.3054266
7.072e-07,-74.2032798
7.0722e-07,-75.7803538
7.0724e-07,-73.3462978
7.0726e-07,-75.4509867
7.0728e-07,-73.3966701
7.073e-07,-71.2446218
7.0732e-07,-71.750336
7.0734e-07,-71.413376
7.0736e-07,-74.2626956
7.0738e-07,-75.7862537
7.074e-07,-76.5904546
7.0742e-07,-72.7853614
7.0744e-07,-76.9470306
7.0746e-07,-72.0716019
7.0748e-07,-72.6268764
7.075e-07,-71.1329298
7.0752e-07,-71.8859232
7.0754e-07,-71.2016821
7.0756e-07,-72.7596951
7.0758e-07,-73.3976197
7.076e-07,-75.8342978
7.0762e-07,-77.3802303
7.0764e-07,-71.4342375
7.0766e-07,-73.9249236
7.0768e-07,-75.5452134
7.077e-07,-75.407177
7.0772e-07,-72.3938838
7.0774e-07,-73.0279619
7.0776e-07,-74.9076871
7.0778e-07,-74.5896777
7.078e-07,-210.0
7.0782e-07,-71.9199508
7.0784e-07,-72.3623807
7.0786e-07,-74.3626635
7.0788e-07,-76.0552965
7.079e-07,-74.4090881
7.0792e-07,-72.5809799
7.0794e-07,-74.3437697
7.0796e-07,-71.8768653
7.0798e-07,-73.1646866
7.08e-07,-72.7429122
7.0802e-07,-71.590298
7.0804e-07,-71.2504843
7.0806e-07,-72.7963339
7.0808e-07,-75.5074427
7.081e-07,-71.5007083
7.0812e-07,-78.7500631
7.0814e-07,-73.0017503
7.0816e-07,-79.0620223
7.0818e-07,-71.8389147
7.082e-07,-72.3435441
7.0822e-07,-73.4329619
7.0824e-07,-210.0
7.0826e-07,-76.3178661
7.0828e-07,-70.7853519
7.083e-07,-71.0085169
7.0832e-07,-70.6996063
7.0834e-07,-72.233698
7.0836e-07,-73.7228832
7.0838e-07,-77.8069613
7.084e-07,-73.4052498
7.0842e-07,-72.2234697
7.0844e-07,-71.1084752
7.0846e-07,-72.3225174
7.0848e-07,-72.8291886
7.085e-07,-78.8766009
7.0852e-07,-77.5094927
7.0854e-07,-72.5122307
7.0856e-07,-74.0637728
7.0858e-07,-73.9995943
7.086e-07,-75.2947404
7.0862e-07,-74.7046185
7.0864e-07,-71.2107028
7.0866e-07,-70.695865
7.0868e-07,-73.3162324
7.087e-07,-72.8883859
7.0872e-07,-74.356391
7.0874e-07,-74.3067952
7.0876e-07,-73.0540353
7.0878e-07,-73.4776184
7.088e-07,-72.8507406
7.0882e-07,-76.7706026
7.0884e-07,-71.978511
7.0886e-07,-71.1629484
7.0888e-07,-74.8771582
7.089e-07,-72.9216665
7.0892e-07,-73.8245301
7.0894e-07,-72.1256716
7.0896e-07,-76.3712806
7.0898e-07,-74.0892968
7.09e-07,-72.161754
7.0902e-07,-73.069418
7.0904e-07,-74.1636671
7.0906e-07,-73.530803
7.0908e-07,-69.9822307
7.091e-07,-72.4874884
7.0912e-07,-72.0835807
7.0914e-07,-72.4289921
7.0916e-07,-76.1722718
7.0918e-07,-74.394602
7.092e-07,-73.7782205
7.0922e-07,-72.3857595
7.0924e-07,-72.5466439
7.0926e-07,-71.9898525
7.0928e-07,-71.750391
7.093e-07,-75.7553501
7.0932e-07,-75.4060297
7.0934e-07,-210.0
7.0936e-07,-76.1134124
7.0938e-07,-71.2207911
7.094e-07,-73.2062808
7.0942e-07,-72.7397896
7.0944e-07,-81.3698239
7.0946e-07,-71.9115769
7.0948e-07,-74.8500074
7.095e-07,-76.6465175
7.0952e-07,-71.8386876
7.0954e-07,-73.2449222
7.0956e-07,-76.2740899
7.0958e-07,-72.7321536
7.096e-07,-75.9645421
7.0962e-07,-76.0897111
7.0964e-07,-75.0905567
7.0966e-07,-73.1067223
7.0968e-07,-71.7559828
7.097e-07,-74.1228232
7.0972e-07,-74.2357261
7.0974e-07,-71.7837283
7.0976e-07,-74.4156233
7.0978e-07,-71.6428785
7.098e-07,-70.9326879
7.0982e-07,-72.396558
7.0984e-07,-74.3370533
7.0986e-07,-75.6715709
7.0988e-07,-74.685874
7.099e-07,-72.0494031
7.0992e-07,-74.4237901
7.0994e-07,-73.8672074
7.0996e-07,-79.9589395
7.0998e-07,-72.8976214
7.1e-07,-72.7036766
7.1002e-07,-74.8664715
7.1004e-07,-73.8594641
7.1006e-07,-71.7037191
7.1008e-07,-71.878419
7.101e-07,-72.2349805
7.1012e-07,-71.5040637
7.1014e-07,-72.0022411
7.1016e-07,-70.6040069
7.1018e-07,-71.8515265
7.102e-07,-71.7204133
7.1022e-07,-76.1637324
7.1024e-07,-71.6911367
7.1026e-07,-71.421034
7.1028e-07,-73.8232281
7.103e-07,-76.9871359
7.1032e-07,-72.3072632
7.1034e-07,-70.5746853
7.1036e-07,-72.1824586
7.1038e-07,-72.7570984
7.104e-07,-73.1951381
7.1042e-07,-71.7207188
7.1044e-07,-79.2722996
7.1046e-07,-72.335018
7.1048e-07,-74.3910231
7.105e-07,-80.8817204
7.1052e-07,-74.0411675
7.1054e-07,-75.4927527
7.1056e-07,-210.0
7.1058e-07,-76.351135
7.106e-07,-76.1371662
7.1062e-07,-74.5730505
7.1064e-07,-74.6699217
7.1066e-07,-72.1308066
7.1068e-07,-74.6580965
7.107e-07,-76.3390446
7.1072e-07,-72.6613036
7.1074e-07,-71.6551005
7.1076e-07,-70.0187675
7.1078e-07,-74.9909181
7.108e-07,-73.1097083
7.1082e-07,-74.600856
7.1084e-07,-71.8323838
7.1086e-07,-75.1706295
7.1088e-07,-74.4913722
7.109e-07,-210.0
7.1092e-07,-71.1312461
7.1094e-07,-70.5604768
7.1096e-07,-72.5139242
7.1098e-07,-76.0944733
7.11e-07,-75.2970882
7.1102e-07,-73.3042407
7.1104e-07,-73.1455308
7.1106e-07,-72.4282528
7.1108e-07,-72.1589957
7.111e-07,-70.7665414
7.1112e-07,-74.8038372
7.1114e-07,-73.3134669
7.1116e-07,-71.6641165
7.1118e-07,-74.0365855
7.112e-07,-73.7565069
7.1122e-07,-74.2230338
7.1124e-07,-72.0396627
7.1126e-07,-74.5214899
7.1128e-07,-75.0840796
7.113e-07,-73.6173114
7.1132e-07,-72.3639025
7.1134e-07,-83.7132845
7.1136e-07,-72.1385692
7.1138e-07,-72.9336721
7.114e-07,-71.2735549
7.1142e-07,-74.6417175
7.1144e-07,-74.7991972
7.1146e-07,-73.314132
