lbd,S
7.0434e-07,-70.6702934
7.0436e-07,-71.9945165
7.0438e-07,-69.8391137
7.044e-07,-69.6246208
7.0442e-07,-70.5472795
7.0444e-07,-72.8607897
7.0446e-07,-72.9419843
7.0448e-07,-70.6172016
7.045e-07,-70.7430438
7.0452e-07,-70.6058099
7.0454e-07,-71.4376334
7.0456e-07,-71.507871
7.0458e-07,-72.6895864
7.046e-07,-70.7574987
7.0462e-07,-70.8833019
7.0464e-07,-71.8161918
7.0466e-07,-73.7031917
7.0468e-07,-71.4727251
7.047e-07,-70.7487045
7.0472e-07,-72.6814776
7.0474e-07,-72.0659308
7.0476e-07,-72.8167853
7.0478e-07,-69.7567056
7.048e-07,-70.9734341
7.0482e-07,-72.8892381
7.0484e-07,-70.3784424
7.0486e-07,-69.7368762
7.0488e-07,-69.7692145
7.049e-07,-71.9098222
7.0492e-07,-69.8827844
7.0494e-07,-71.7665208
7.0496e-07,-70.2135097
7.0498e-07,-71.0115929
7.05e-07,-68.9154325
7.0502e-07,-70.6966779
7.0504e-07,-71.5020866
7.0506e-07,-72.1483648
7.0508e-07,-69.994909
7.051e-07,-72.8490651
7.0512e-07,-73.356575
7.0514e-07,-71.7553845
7.0516e-07,-72.0742852
7.0518e-07,-70.0804162
7.052e-07,-68.6384935
7.0522e-07,-71.6573618
7.0524e-07,-69.4516322
7.0526e-07,-71.1199586
7.0528e-07,-70.9440245
7.053e-07,-72.1356611
7.0532e-07,-70.9132401
7.0534e-07,-69.562256
7.0536e-07,-70.7801734
7.0538e-07,-69.8552583
7.054e-07,-71.5697645
7.0542e-07,-68.916039
7.0544e-07,-70.8306854
7.0546e-07,-71.0303533
7.0548e-07,-76.61468
7.055e-07,-72.1879381
7.0552e-07,-71.5902807
7.0554e-07,-71.1463579
7.0556e-07,-70.9736248
7.0558e-07,-71.4739056
7.056e-07,-70.2436035
7.0562e-07,-71.1916347
7.0564e-07,-70.6971787
7.0566e-07,-72.0199368
7.0568e-07,-70.8753745
7.057e-07,-75.4263182
7.0572e-07,-70.7789948
7.0574e-07,-72.1475576
7.0576e-07,-73.4667392
7.0578e-07,-71.1466025
7.058e-07,-71.7550499
7.0582e-07,-70.405961
7.0584e-07,-69.2824422
7.0586e-07,-71.8398085
7.0588e-07,-69.8089941
7.059e-07,-70.5434108
7.0592e-07,-74.5266319
7.0594e-07,-73.4918316
7.0596e-07,-72.4545269
7.0598e-07,-73.7646011
7.06e-07,-71.3922377
7.0602e-07,-70.2589192
7.0604e-07,-72.2922859
7.0606e-07,-71.2145875
7.0608e-07,-72.1113263
7.061e-07,-71.6228687
7.0612e-07,-70.7454326
7.0614e-07,-70.4875481
7.0616e-07,-73.0302137
7.0618e-07,-71.4733584
7.062e-07,-74.310122
7.0622e-07,-71.8459175
7.0624e-07,-71.3341342
7.0626e-07,-73.3856014
7.0628e-07,-72.0624265
7.063e-07,-71.0238589
7.0632e-07,-71.032591
7.0634e-07,-69.7029718
7.0636e-07,-70.5038329
7.0638e-07,-71.7573181
7.064e-07,-71.3983706
7.0642e-07,-70.2206321
7.0644e-07,-70.8276879
7.0646e-07,-73.9395998
7.0648e-07,-70.9329926
7.065e-07,-71.8632372
7.0652e-07,-73.0758358
7.0654e-07,-71.8738228
7.0656e-07,-72.4293752
7.0658e-07,-71.7848438
7.066e-07,-70.7379085
7.0662e-07,-70.8740737
7.0664e-07,-72.4229181
7.0666e-07,-70.0197667
7.0668e-07,-73.5449107
7.067e-07,-70.9437159
7.0672e-07,-70.797312
7.0674e-07,-71.1817899
7.0676e-07,-72.6011245
7.0678e-07,-71.2457722
7.068e-07,-70.8368841
7.0682e-07,-70.0967856
7.0684e-07,-71.4757011
7.0686e-07,-70.8228643
7.0688e-07,-70.1504844
7.069e-07,-69.9877572
7.0692e-07,-71.7561439
7.0694e-07,-71.2123122
7.0696e-07,-72.3560429
7.0698e-07,-70.2537572
7.07e-07,-69.7947713
7.0702e-07,-71.4788495
7.0704e-07,-71.0940912
7.0706e-07,-70.7970042
7.0708e-07,-68.9609433
7.071e-07,-71.9077577
7.0712e-07,-70.7446716
7.0714e-07,-70.3871697
7.0716e-07,-71.9316584
7.0718e-07,-70.1335526
7.072e-07,-69.1525078
7.0722e-07,-71.3828594
7.0724e-07,-73.0998247
7.0726e-07,-70.1895968
7.0728e-07,-69.5104993
7.073e-07,-72.1245549
7.0732e-07,-70.5980159
7.0734e-07,-69.5081283
7.0736e-07,-74.1091855
7.0738e-07,-72.0620893
7.074e-07,-70.8585983
7.0742e-07,-69.2865712
7.0744e-07,-69.2970021
7.0746e-07,-71.3200893
7.0748e-07,-71.4808016
7.075e-07,-71.9818763
7.0752e-07,-71.4184192
7.0754e-07,-71.5022171
7.0756e-07,-70.5213182
7.0758e-07,-72.5554362
7.076e-07,-71.5310688
7.0762e-07,-70.6699155
7.0764e-07,-70.6875898
7.0766e-07,-69.8023689
7.0768e-07,-70.7294828
7.077e-07,-72.5443866
7.0772e-07,-75.027028
7.0774e-07,-70.9777752
7.0776e-07,-69.5831449
7.0778e-07,-71.0698312
7.078e-07,-71.1376111
7.0782e-07,-70.515189
7.0784e-07,-71.8206517
7.0786e-07,-73.3121895
7.0788e-07,-71.0699416
7.079e-07,-70.1626643
7.0792e-07,-72.932119
7.0794e-07,-70.952055
7.0796e-07,-72.2414537
7.0798e-07,-69.8060127
7.08e-07,-72.3646588
7.0802e-07,-72.7376195
7.0804e-07,-72.3149632
7.0806e-07,-72.5365601
7.0808e-07,-71.569114
7.081e-07,-70.778593
7.0812e-07,-69.9332497
7.0814e-07,-70.42257
7.0816e-07,-78.192651
7.0818e-07,-69.5703309
7.082e-07,-71.181421
7.0822e-07,-70.664439
7.0824e-07,-72.1607756
7.0826e-07,-72.7107966
7.0828e-07,-69.7153542
7.083e-07,-70.0784522
7.0832e-07,-71.7227728
7.0834e-07,-69.9558321
7.0836e-07,-70.1852449
7.0838e-07,-71.2331912
7.084e-07,-69.288996
7.0842e-07,-69.8503606
7.0844e-07,-71.0106233
7.0846e-07,-71.9604291
7.0848e-07,-71.5629772
7.085e-07,-70.5442432
7.0852e-07,-70.7733897
7.0854e-07,-71.3143292
7.0856e-07,-69.7789814
7.0858e-07,-70.0504708
7.086e-07,-72.4141591
7.0862e-07,-72.8642144
7.0864e-07,-71.4545289
7.0866e-07,-71.7400503
7.0868e-07,-74.3282597
7.087e-07,-74.1190683
7.0872e-07,-72.5079734
7.0874e-07,-75.5173095
7.0876e-07,-78.9711895
7.0878e-07,-72.7407999
7.088e-07,-73.1839338
7.0882e-07,-71.9718141
7.0884e-07,-71.20897
7.0886e-07,-75.5098976
7.0888e-07,-71.7129733
7.089e-07,-70.6411264
7.0892e-07,-70.6721331
7.0894e-07,-71.5383125
7.0896e-07,-70.6666302
7.0898e-07,-71.5666044
7.09e-07,-71.7936065
7.0902e-07,-73.5752914
7.0904e-07,-71.0179869
7.0906e-07,-70.8710325
7.0908e-07,-71.3392726
7.091e-07,-72.0371873
7.0912e-07,-71.7881292
7.0914e-07,-71.2263999
7.0916e-07,-71.5213756
7.0918e-07,-70.5043789
7.092e-07,-69.8270971
7.0922e-07,-73.1198938
7.0924e-07,-73.581826
7.0926e-07,-73.7497638
7.0928e-07,-70.2362013
7.093e-07,-70.5376046
7.0932e-07,-71.2832267
7.0934e-07,-71.92299
7.0936e-07,-71.4986556
7.0938e-07,-70.8607619
7.094e-07,-70.9371773
7.0942e-07,-72.6051158
7.0944e-07,-72.8812929
7.0946e-07,-72.0942741
7.0948e-07,-72.9305529
7.095e-07,-72.4795113
7.0952e-07,-69.6592678
7.0954e-07,-71.6982966
7.0956e-07,-71.8639704
7.0958e-07,-71.7294142
7.096e-07,-71.39768
7.0962e-07,-71.2347191
7.0964e-07,-73.2102386
7.0966e-07,-70.4836461
7.0968e-07,-68.8696739
7.097e-07,-70.7787306
7.0972e-07,-71.0668305
7.0974e-07,-70.6383802
7.0976e-07,-70.8373936
7.0978e-07,-71.3386069
7.098e-07,-69.0150191
7.0982e-07,-70.6033038
7.0984e-07,-71.5582392
7.0986e-07,-71.1577513
7.0988e-07,-71.3954209
7.099e-07,-69.4513393
7.0992e-07,-72.9011595
7.0994e-07,-69.3855813
7.0996e-07,-71.3825827
7.0998e-07,-72.9224362
7.1e-07,-71.4979765
7.1002e-07,-71.1461226
7.1004e-07,-71.5527901
7.1006e-07,-72.5314938
7.1008e-07,-71.0111946
7.101e-07,-74.0317658
7.1012e-07,-72.288137
7.1014e-07,-71.814348
7.1016e-07,-71.4526189
7.1018e-07,-71.8098252
7.102e-07,-73.2387815
7.1022e-07,-70.1943615
7.1024e-07,-70.6594699
7.1026e-07,-70.2896524
7.1028e-07,-69.1039321
7.103e-07,-71.1561704
7.1032e-07,-69.2703743
7.1034e-07,-69.9074796
7.1036e-07,-72.2259109
7.1038e-07,-71.3029694
7.104e-07,-73.2327105
7.1042e-07,-70.9812992
7.1044e-07,-73.2921866
7.1046e-07,-73.1752608
7.1048e-07,-74.6163563
7.105e-07,-70.7371826
7.1052e-07,-71.5395791
7.1054e-07,-71.2663149
7.1056e-07,-71.6474398
7.1058e-07,-71.414726
7.106e-07,-70.52005
7.1062e-07,-73.0225599
7.1064e-07,-70.1727679
7.1066e-07,-71.3081659
7.1068e-07,-70.5081573
7.107e-07,-70.9625488
7.1072e-07,-69.417086
7.1074e-07,-72.117209
7.1076e-07,-71.28208
7.1078e-07,-69.9187689
7.108e-07,-72.131564
7.1082e-07,-74.3577474
7.1084e-07,-73.5152704
7.1086e-07,-71.6261592
7.1088e-07,-71.0587539
7.109e-07,-70.6368038
7.1092e-07,-71.3067337
7.1094e-07,-69.3095234
7.1096e-07,-70.2951967
7.1098e-07,-72.6373822
7.11e-07,-71.3780076
7.1102e-07,-75.5095428
7.1104e-07,-74.3418798
7.1106e-07,-70.7629336
7.1108e-07,-70.7165057
7.111e-07,-72.6369108
7.1112e-07,-71.0208005
7.1114e-07,-70.1158
7.1116e-07,-73.2826573
7.1118e-07,-70.3208271
7.112e-07,-69.9828101
7.1122e-07,-70.9320838
7.1124e-07,-71.4615544
7.1126e-07,-69.7431262
7.1128e-07,-71.9309154
7.113e-07,-78.1263363
7.1132e-07,-73.2381375
7.1134e-07,-72.6575615
7.1136e-07,-71.7249962
7.1138e-07,-71.1832866
7.114e-07,-80.1776881
7.1142e-07,-71.4857362
7.1144e-07,-73.7192471
7.1146e-07,-71.5840593
7.1148e-07,-70.4337281
7.115e-07,-71.8500311
7.1152e-07,-74.2572161
7.1154e-07,-71.4756925
7.1156e-07,-74.1651736
7.1158e-07,-77.9617624
7.116e-07,-72.167321
7.1162e-07,-73.3583931
7.1164e-07,-71.7846825
7.1166e-07,-71.4655785
7.1168e-07,-71.3921265
7.117e-07,-70.8388802
7.1172e-07,-72.7896997
7.1174e-07,-71.0087921
7.1176e-07,-71.641526
7.1178e-07,-70.7522791
7.118e-07,-72.3604067
7.1182e-07,-73.8280917
7.1184e-07,-71.421169
7.1186e-07,-70.4898811
7.1188e-07,-71.6178085
7.119e-07,-69.893308
7.1192e-07,-73.7695835
7.1194e-07,-72.99316
7.1196e-07,-72.3572674
7.1198e-07,-73.5257314
7.12e-07,-69.9173106
7.1202e-07,-70.5180188
7.1204e-07,-70.622338
7.1206e-07,-71.2411895
7.1208e-07,-71.2315539
7.121e-07,-71.318256
7.1212e-07,-71.5928756
7.1214e-07,-70.5809907
7.1216e-07,-73.2897487
7.1218e-07,-71.3652105
7.122e-07,-72.3606063
