70.0,99441747544771.72,0.1633627473902376,3.779089872717097,2.013263995070673,2.0132639950706634,,1.8400637513936609,-0.000321942165400402,1002929551051.2529,-12665077753879.875,-180.0,1.4603006911865513,118852954.21676801,-5.73473454988718e-13
71.0,100569152991321.7,0.1718127717218112,3.78368173964408,2.0155372174784,2.015537217478395,,1.8433625963136064,-0.0005000253489448494,1002929551051.2529,-11882972636184.25,-179.0,1.4645579304069407,118852954.21676801,-5.606879605121159e-13
72.0,101692523273289.84,0.1812097409068939,3.7881121211626154,2.017718823675128,2.017718823675118,,1.8500645818737447,-0.0006967500335941342,1002929551051.2529,-11126221205301.375,-178.0,1.468779057253473,118852954.21676801,-5.483688396358026e-13
73.0,102811775130727.62,0.1906703655476436,3.792388590803667,2.019813744016034,2.0198137440160275,,1.8569424928895806,-0.0007313388459061441,1002929551051.2529,-10395346598916.25,-177.0,1.472966945331237,118852954.21676801,-5.36494285336466e-13
74.0,103926838986634.62,0.2004107963044262,3.7965183323924543,2.0218265985654686,2.0218265985654544,,1.8639583124347532,-0.0007619233478510077,1002929551051.2529,-9690785982215.875,-176.0,1.4771241553248111,118852954.21676801,-5.250436125787399e-13
75.0,105037681023022.66,0.2104123796596099,3.8005082406461184,2.023761757953845,2.0237617579538343,,1.8710549960043215,-0.0007867178929247967,1002929551051.2529,-9012751839886.5,-175.0,1.4812526384215239,118852954.21676801,-5.139969779697664e-13
76.0,106144302289157.05,0.2206522085239651,3.804364927776152,2.025623356590017,2.0256233565900184,,1.8781693774022914,-0.0008037567771197768,1002929551051.2529,-8361237579199.875,-174.0,1.4853537744762844,118852954.21676801,-5.033353611871847e-13
77.0,107246744721196.31,0.2311000333588203,3.80809475395887,2.027415316419754,2.0274153164197526,,1.8852188329739685,-0.0008085063970563708,1002929551051.2529,-7735979707501.0,-173.0,1.4894283118329574,118852954.21676801,-4.93040480460205e-13
78.0,108345105568899.22,0.2417094590138702,3.811703881699223,2.029141380964325,2.029141380964315,,1.8920733163857946,-0.0007891644972517687,1002929551051.2529,-7136367186534.125,-172.0,1.493476193367061,118852954.21676801,-4.830946427783513e-13
79.0,109439575070163.0,0.2523896858806138,3.815198395869861,2.0308051792389747,2.0308051792389703,,1.8984682077243593,-0.0007065812620414688,1002929551051.2529,-6561204716338.875,-171.0,1.4974960714644914,118852954.21676801,-4.734804147901796e-13
80.0,110530549482976.72,0.2628967481753819,3.8185846357909554,2.032410387957489,2.0324103879574715,,1.9036609402965485,-0.010928431944382156,1002929551051.2529,-6008002534540.25,-170.0,1.5014838196492724,118852954.21676801,-4.641797149861707e-13
81.0,111619057614987.66,0.2722685030695721,3.821870406984441,2.0339613036734887,2.0339613036734745,,2.0736899502804045,-0.005231803478202915,1002929551051.2529,-5470296452045.125,-169.0,1.5054268788091827,118852954.21676801,-4.551705055736126e-13
82.0,112531328717152.88,0.059723397983542,3.824555425551922,2.035223749516493,2.0352237495164878,,1.9791728226334568,0.0176972541049325,1002929551051.2529,-6039920286057.625,-168.0,1.5116575033415058,118852954.21676801,-4.478204499005577e-13
83.0,113715385809874.77,0.2032128949920746,3.8279503915634847,2.036813631423969,2.036813631423964,,1.8103846057901307,0.005072450220827782,1002929551051.2529,-4901862377507.0,-167.0,1.5141603230320486,118852954.21676801,-4.3854317579280454e-13
84.0,114823104606856.72,0.2904626914933024,3.831037916424864,2.0382533121655477,2.0382533121655406,,1.898376259503317,-0.008175114256048988,1002929551051.2529,-4243452127124.875,-166.0,1.517619853630996,118852954.21676801,-4.3012258298908187e-13
85.0,115900935576350.64,0.3131925031140727,3.8339631837937103,2.0396118141917543,2.0396118141917468,,1.9321818232476777,-0.0031845878705469193,1002929551051.2529,-3772832635278.875,-165.0,1.5214055022539015,118852954.21676801,-4.221598552269178e-13
86.0,116970415869555.1,0.3278205808820476,3.836791712639119,2.040920236135811,2.0409202361358054,,1.944128857625661,-0.0014193991382982322,1002929551051.2529,-3354681990000.0,-164.0,1.5252302701609077,118852954.21676801,-4.14475388856995e-13
87.0,118035051210901.7,0.3406939614274046,3.839536839320224,2.042185185599024,2.04218518559901,,1.9520799330286538,-0.0010662240912268888,1002929551051.2529,-2966973075048.375,-163.0,1.5290484906080712,118852954.21676801,-4.070322588192984e-13
88.0,119095838973620.12,0.3529314217730779,3.842204542032925,2.0434097950323293,2.043409795032307,,1.9587477109468454,-0.0009443367575938402,1002929551051.2529,-2603439209601.5,-162.0,1.5328479681698401,118852954.21676801,-3.9981367030090744e-13
89.0,120153239156931.38,0.3648369720500761,3.844799073588488,2.0445963603301083,2.044596360330097,,1.964754689287115,-0.0008778796180943418,1002929551051.2529,-2261190133312.75,-161.0,1.5366236813838368,118852954.21676801,-3.92807570375665e-13
90.0,121207550839362.62,0.3764894984897128,3.8473240415740166,2.0457468485963366,2.0457468485963344,,1.9702886212492388,-0.0008262874034446337,1002929551051.2529,-1938346680374.25,-160.0,1.540372767916731,118852954.21676801,-3.8600369680541276e-13
91.0,122259019876514.58,0.3878711873080132,3.849782721391088,2.046863046728274,2.046863046728264,,1.9753992153900495,-0.0007741720610564542,1002929551051.2529,-1633364094488.375,-159.0,1.5440930956655001,118852954.21676801,-3.7939272246627654e-13
92.0,123307883652252.6,0.398889551430975,3.852178186032703,2.0479466238457253,2.0479466238457134,,1.980065611848068,-0.0007103553078186225,1002929551051.2529,-1344750848839.875,-158.0,1.547782677932541,118852954.21676801,-3.7296590110291447e-13
